user_id,show_id,title,category,score,genre
22,s7434,Medium,genre_recommendation,5.0,Thrillers
22,s5,Kota Factory,genre_recommendation,5.0,Comedies
22,s1717,Aunty Donna's Big Ol' House of Fun,genre_recommendation,5.0,Comedies
22,s3237,Once Upon A Time In Lingjian Mountain,genre_recommendation,5.0,Comedies
22,s3248,Trolls: The Beat Goes On!,genre_recommendation,5.0,Comedies
22,s3274,Klaus,genre_recommendation,5.0,Comedies
22,s3477,The Squid and the Whale,genre_recommendation,5.0,Comedies
22,s3493,Oh! Baby (Malayalam),genre_recommendation,5.0,Comedies
22,s3498,Under the Eiffel Tower,genre_recommendation,5.0,Comedies
22,s32,Chicago Party Aunt,genre_recommendation,5.0,Comedies
22,s3879,Hong Kong West Side Stories,genre_recommendation,5.0,Comedies
22,s3885,Ash vs. Evil Dead,genre_recommendation,5.0,Comedies
22,s3899,Lunatics,genre_recommendation,5.0,Comedies
22,s3954,Kicko & Super Speedo,genre_recommendation,5.0,Comedies
22,s3966,Santa Clarita Diet,genre_recommendation,5.0,Comedies
22,s3990,Stay Tuned!,genre_recommendation,5.0,Comedies
22,s4203,Horrid Henry,genre_recommendation,5.0,Comedies
22,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,Comedies
22,s4265,People Just Do Nothing,genre_recommendation,5.0,Comedies
22,s8756,Women Behind Bars,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s3790,Killer Ratings,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s7082,Inside the Mind of a Serial Killer,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s6652,Drugs Inc.,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s1096,This Is a Robbery: The World's Biggest Art Heist,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s5211,The Day I Met El Chapo,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s4981,Wild Wild Country,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s2549,Trial By Media,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s2685,The Innocence Files,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s2796,Tiger King: Murder Mayhem and Madness,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s3025,Killer Inside: The Mind of Aaron Hernandez,genre_recommendation,5.0,Crime TV Shows Docuseries
22,s4477,Terrorism Close Calls,genre_recommendation,4.5,Crime TV Shows Docuseries
22,s5480,The Keepers,genre_recommendation,4.0,Crime TV Shows Docuseries
22,s4495,Making a Murderer,genre_recommendation,4.0,Crime TV Shows Docuseries
22,s370,Myth & Mogul: John DeLorean,genre_recommendation,4.0,Crime TV Shows Docuseries
22,s6931,Harold Shipman - Driven to Kill,genre_recommendation,4.0,Crime TV Shows Docuseries
22,s920,The Sons of Sam: A Descent into Darkness,genre_recommendation,4.0,Crime TV Shows Docuseries
22,s6587,Deep Undercover Collection,genre_recommendation,4.0,Crime TV Shows Docuseries
22,s6996,Hope: One in a Billion,genre_recommendation,5.0,Documentaries
22,s1290,Wave of Cinema: Surat dari Timur,genre_recommendation,5.0,Documentaries
22,s8093,Stink!,genre_recommendation,5.0,Documentaries
22,s3423,The Game Changers,genre_recommendation,5.0,Documentaries
22,s2845,Lil Peep: Everybody’s Everything,genre_recommendation,5.0,Documentaries
22,s5855,Frank and Cindy,genre_recommendation,5.0,Documentaries
22,s7600,NOVA: Bird Brain,genre_recommendation,5.0,Documentaries
22,s2129,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,genre_recommendation,5.0,Documentaries
22,s8203,The Bad Kids,genre_recommendation,5.0,Documentaries
22,s6128,AlphaGo,genre_recommendation,5.0,Documentaries
22,s7656,Once In A Lifetime Sessions with Nile Rodgers,genre_recommendation,5.0,Documentaries
22,s1854,Rooting for Roona,genre_recommendation,5.0,Documentaries
22,s7039,I Am Maris,genre_recommendation,5.0,Documentaries
22,s8437,The Negro Soldier,genre_recommendation,5.0,Documentaries
22,s6676,El Che,genre_recommendation,5.0,Documentaries
22,s5240,Franca: Chaos and Creation,genre_recommendation,5.0,Documentaries
22,s5497,The Mars Generation,genre_recommendation,5.0,Documentaries
22,s1208,Audrey,genre_recommendation,5.0,Documentaries
22,s968,Headspace Guide to Sleep,genre_recommendation,5.0,Nature TV
22,s1991,Challenger,genre_recommendation,5.0,Nature TV
22,s2114,High Score,genre_recommendation,5.0,Nature TV
22,s8605,Top 10 Secrets and Mysteries,genre_recommendation,5.0,Nature TV
22,s2575,The Universe: Ancient Mysteries Solved,genre_recommendation,5.0,Nature TV
22,s8354,The Hunt,genre_recommendation,5.0,Nature TV
22,s1303,MeatEater,genre_recommendation,5.0,Nature TV
22,s7210,Kingdoms of the Sky,genre_recommendation,5.0,Nature TV
22,s4704,Afflicted,genre_recommendation,5.0,Nature TV
22,s6786,Forces of Nature,genre_recommendation,5.0,Nature TV
22,s5845,72 Cutest Animals,genre_recommendation,5.0,Nature TV
22,s3939,Our Planet,genre_recommendation,4.5,Nature TV
22,s6614,Dino Hunt,genre_recommendation,4.5,Nature TV
22,s7070,India: Nature's Wonderland,genre_recommendation,4.5,Nature TV
22,s6660,Earth's Natural Wonders,genre_recommendation,4.0,Nature TV
22,s7570,NATURE: Natural Born Hustlers,genre_recommendation,4.0,Nature TV
22,s7572,Nature's Great Events (2009),genre_recommendation,4.0,Nature TV
22,s6636,Doomsday Preppers,genre_recommendation,4.0,Nature TV
22,s12,Bangkok Breaking,genre_recommendation,5.0,Action
22,s2972,Diablero,genre_recommendation,5.0,Action
22,s4471,Dragon Tiger Gate,genre_recommendation,5.0,Action
22,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,Action
22,s4209,GODZILLA The Planet Eater,genre_recommendation,5.0,Action
22,s3885,Ash vs. Evil Dead,genre_recommendation,5.0,Action
22,s3721,EVANGELION: DEATH (TRUE)²,genre_recommendation,5.0,Action
22,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,Action
22,s3495,Inside Man: Most Wanted,genre_recommendation,5.0,Action
22,s3454,Raising Dion,genre_recommendation,5.0,Action
22,s3183,V Wars,genre_recommendation,5.0,Action
22,s2998,October Faction,genre_recommendation,5.0,Action
22,s2841,Angu Vaikuntapurathu (Malayalam),genre_recommendation,5.0,Action
22,s994,Shadow and Bone,genre_recommendation,5.0,Action
22,s2546,Andaz Apna Apna,genre_recommendation,5.0,Action
22,s2480,The Lovebirds,genre_recommendation,5.0,Action
22,s2191,The Umbrella Academy,genre_recommendation,5.0,Action
22,s2122,Seventh Son,genre_recommendation,5.0,Action
22,s12,Bangkok Breaking,genre_recommendation,5.0,Adventure
22,s2972,Diablero,genre_recommendation,5.0,Adventure
22,s4471,Dragon Tiger Gate,genre_recommendation,5.0,Adventure
22,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,Adventure
22,s4209,GODZILLA The Planet Eater,genre_recommendation,5.0,Adventure
22,s3885,Ash vs. Evil Dead,genre_recommendation,5.0,Adventure
22,s3721,EVANGELION: DEATH (TRUE)²,genre_recommendation,5.0,Adventure
22,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,Adventure
22,s3495,Inside Man: Most Wanted,genre_recommendation,5.0,Adventure
22,s3454,Raising Dion,genre_recommendation,5.0,Adventure
22,s3183,V Wars,genre_recommendation,5.0,Adventure
22,s2998,October Faction,genre_recommendation,5.0,Adventure
22,s2841,Angu Vaikuntapurathu (Malayalam),genre_recommendation,5.0,Adventure
22,s994,Shadow and Bone,genre_recommendation,5.0,Adventure
22,s2546,Andaz Apna Apna,genre_recommendation,5.0,Adventure
22,s2480,The Lovebirds,genre_recommendation,5.0,Adventure
22,s2191,The Umbrella Academy,genre_recommendation,5.0,Adventure
22,s2122,Seventh Son,genre_recommendation,5.0,Adventure
23,s2,Blood & Water,genre_recommendation,5.0,Dramas
23,s3990,Stay Tuned!,genre_recommendation,5.0,Dramas
23,s4310,Tidelands,genre_recommendation,5.0,Dramas
23,s4253,A Twelve Year Night,genre_recommendation,5.0,Dramas
23,s4167,Black Earth Rising,genre_recommendation,5.0,Dramas
23,s4120,The Break,genre_recommendation,5.0,Dramas
23,s4069,A Second Chance,genre_recommendation,5.0,Dramas
23,s4047,Everyday I Love You,genre_recommendation,5.0,Dramas
23,s3970,Traitors,genre_recommendation,5.0,Dramas
23,s1840,La Révolution,genre_recommendation,5.0,Dramas
23,s3879,Hong Kong West Side Stories,genre_recommendation,5.0,Dramas
23,s3823,Hamid,genre_recommendation,5.0,Dramas
23,s3820,Jonaki,genre_recommendation,5.0,Dramas
23,s3689,Bangkok Love Stories: Objects of Affection,genre_recommendation,5.0,Dramas
23,s3638,Boi,genre_recommendation,5.0,Dramas
23,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,Dramas
23,s4351,1983,genre_recommendation,5.0,Dramas
23,s4411,Damnation,genre_recommendation,5.0,Dramas
23,s2,Blood & Water,genre_recommendation,5.0,TV Dramas
23,s3329,Ad Vitam,genre_recommendation,5.0,TV Dramas
23,s4411,Damnation,genre_recommendation,5.0,TV Dramas
23,s4351,1983,genre_recommendation,5.0,TV Dramas
23,s4310,Tidelands,genre_recommendation,5.0,TV Dramas
23,s4167,Black Earth Rising,genre_recommendation,5.0,TV Dramas
23,s4120,The Break,genre_recommendation,5.0,TV Dramas
23,s3990,Stay Tuned!,genre_recommendation,5.0,TV Dramas
23,s3970,Traitors,genre_recommendation,5.0,TV Dramas
23,s3879,Hong Kong West Side Stories,genre_recommendation,5.0,TV Dramas
23,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,TV Dramas
23,s3522,Marianne,genre_recommendation,5.0,TV Dramas
23,s3454,Raising Dion,genre_recommendation,5.0,TV Dramas
23,s3362,Tunnel,genre_recommendation,5.0,TV Dramas
23,s3239,Dolly Parton's Heartstrings,genre_recommendation,5.0,TV Dramas
23,s1840,La Révolution,genre_recommendation,5.0,TV Dramas
23,s3183,V Wars,genre_recommendation,5.0,TV Dramas
23,s3121,Ultraviolet,genre_recommendation,5.0,TV Dramas
23,s41,He-Man and the Masters of the Universe,genre_recommendation,5.0,Kids' TV
23,s4015,Robozuna,genre_recommendation,5.0,Kids' TV
23,s4390,Beyblade Burst Evolution,genre_recommendation,5.0,Kids' TV
23,s1363,Total Drama,genre_recommendation,5.0,Kids' TV
23,s4312,Voltron: Legendary Defender,genre_recommendation,5.0,Kids' TV
23,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,Kids' TV
23,s1430,Mighty Little Bheem: Kite Festival,genre_recommendation,5.0,Kids' TV
23,s4203,Horrid Henry,genre_recommendation,5.0,Kids' TV
23,s3980,Charlie's Colorforms City,genre_recommendation,5.0,Kids' TV
23,s5181,Project Mc²,genre_recommendation,5.0,Kids' TV
23,s1842,The Last Kids on Earth,genre_recommendation,5.0,Kids' TV
23,s3954,Kicko & Super Speedo,genre_recommendation,5.0,Kids' TV
23,s2048,Spirit Riding Free: Riding Academy,genre_recommendation,5.0,Kids' TV
23,s2145,GAME ON: A Comedy Crossover Event,genre_recommendation,5.0,Kids' TV
23,s3454,Raising Dion,genre_recommendation,5.0,Kids' TV
23,s2954,Team Kaylie,genre_recommendation,5.0,Kids' TV
23,s5036,Dragons: Race to the Edge,genre_recommendation,5.0,Kids' TV
23,s3248,Trolls: The Beat Goes On!,genre_recommendation,5.0,Kids' TV
23,s12,Bangkok Breaking,genre_recommendation,5.0,Action
23,s2972,Diablero,genre_recommendation,5.0,Action
23,s4471,Dragon Tiger Gate,genre_recommendation,5.0,Action
23,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,Action
23,s4209,GODZILLA The Planet Eater,genre_recommendation,5.0,Action
23,s3885,Ash vs. Evil Dead,genre_recommendation,5.0,Action
23,s3721,EVANGELION: DEATH (TRUE)²,genre_recommendation,5.0,Action
23,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,Action
23,s3495,Inside Man: Most Wanted,genre_recommendation,5.0,Action
23,s3454,Raising Dion,genre_recommendation,5.0,Action
23,s3183,V Wars,genre_recommendation,5.0,Action
23,s2998,October Faction,genre_recommendation,5.0,Action
23,s2841,Angu Vaikuntapurathu (Malayalam),genre_recommendation,5.0,Action
23,s994,Shadow and Bone,genre_recommendation,5.0,Action
23,s2546,Andaz Apna Apna,genre_recommendation,5.0,Action
23,s2480,The Lovebirds,genre_recommendation,5.0,Action
23,s2191,The Umbrella Academy,genre_recommendation,5.0,Action
23,s2122,Seventh Son,genre_recommendation,5.0,Action
23,s12,Bangkok Breaking,genre_recommendation,5.0,Adventure
23,s2972,Diablero,genre_recommendation,5.0,Adventure
23,s4471,Dragon Tiger Gate,genre_recommendation,5.0,Adventure
23,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,Adventure
23,s4209,GODZILLA The Planet Eater,genre_recommendation,5.0,Adventure
23,s3885,Ash vs. Evil Dead,genre_recommendation,5.0,Adventure
23,s3721,EVANGELION: DEATH (TRUE)²,genre_recommendation,5.0,Adventure
23,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,Adventure
23,s3495,Inside Man: Most Wanted,genre_recommendation,5.0,Adventure
23,s3454,Raising Dion,genre_recommendation,5.0,Adventure
23,s3183,V Wars,genre_recommendation,5.0,Adventure
23,s2998,October Faction,genre_recommendation,5.0,Adventure
23,s2841,Angu Vaikuntapurathu (Malayalam),genre_recommendation,5.0,Adventure
23,s994,Shadow and Bone,genre_recommendation,5.0,Adventure
23,s2546,Andaz Apna Apna,genre_recommendation,5.0,Adventure
23,s2480,The Lovebirds,genre_recommendation,5.0,Adventure
23,s2191,The Umbrella Academy,genre_recommendation,5.0,Adventure
23,s2122,Seventh Son,genre_recommendation,5.0,Adventure
23,s5,Kota Factory,genre_recommendation,5.0,Comedies
23,s1717,Aunty Donna's Big Ol' House of Fun,genre_recommendation,5.0,Comedies
23,s3237,Once Upon A Time In Lingjian Mountain,genre_recommendation,5.0,Comedies
23,s3248,Trolls: The Beat Goes On!,genre_recommendation,5.0,Comedies
23,s3274,Klaus,genre_recommendation,5.0,Comedies
23,s3477,The Squid and the Whale,genre_recommendation,5.0,Comedies
23,s3493,Oh! Baby (Malayalam),genre_recommendation,5.0,Comedies
23,s3498,Under the Eiffel Tower,genre_recommendation,5.0,Comedies
23,s32,Chicago Party Aunt,genre_recommendation,5.0,Comedies
23,s3879,Hong Kong West Side Stories,genre_recommendation,5.0,Comedies
23,s3885,Ash vs. Evil Dead,genre_recommendation,5.0,Comedies
23,s3899,Lunatics,genre_recommendation,5.0,Comedies
23,s3954,Kicko & Super Speedo,genre_recommendation,5.0,Comedies
23,s3966,Santa Clarita Diet,genre_recommendation,5.0,Comedies
23,s3990,Stay Tuned!,genre_recommendation,5.0,Comedies
23,s4203,Horrid Henry,genre_recommendation,5.0,Comedies
23,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,Comedies
23,s4265,People Just Do Nothing,genre_recommendation,5.0,Comedies
23,s41,He-Man and the Masters of the Universe,genre_recommendation,5.0,Fantasy
23,s4410,Transfers,genre_recommendation,5.0,Fantasy
23,s2122,Seventh Son,genre_recommendation,5.0,Fantasy
23,s2191,The Umbrella Academy,genre_recommendation,5.0,Fantasy
23,s2706,Dark Light,genre_recommendation,5.0,Fantasy
23,s3237,Once Upon A Time In Lingjian Mountain,genre_recommendation,5.0,Fantasy
23,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,Fantasy
23,s3955,Love O2O,genre_recommendation,5.0,Fantasy
23,s98,Kid Cosmic,genre_recommendation,5.0,Fantasy
23,s5750,Bleach the Movie: Hell Verse,genre_recommendation,5.0,Fantasy
23,s1114,2012,genre_recommendation,5.0,Fantasy
23,s6658,Earth to Echo,genre_recommendation,5.0,Fantasy
23,s7637,Occupation,genre_recommendation,5.0,Fantasy
23,s8084,Star-Crossed,genre_recommendation,5.0,Fantasy
23,s8218,The Book of Eli,genre_recommendation,5.0,Fantasy
23,s8260,The Crow,genre_recommendation,5.0,Fantasy
23,s8532,The Time Machine,genre_recommendation,5.0,Fantasy
23,s8623,Tremors 2: Aftershocks,genre_recommendation,5.0,Fantasy
23,s1673,Voices of Fire,genre_recommendation,5.0,Reality TV
23,s1318,Nadiya Bakes,genre_recommendation,5.0,Reality TV
23,s3343,Queer Eye: We're in Japan!,genre_recommendation,5.0,Reality TV
23,s3688,Yummy Mummies,genre_recommendation,5.0,Reality TV
23,s4377,The Final Table,genre_recommendation,5.0,Reality TV
23,s4530,Dancing Queen,genre_recommendation,5.0,Reality TV
23,s4704,Afflicted,genre_recommendation,5.0,Reality TV
23,s5857,Terrace House: Boys & Girls in the City,genre_recommendation,5.0,Reality TV
23,s5985,100% Hotter,genre_recommendation,5.0,Reality TV
23,s6358,Bondi Rescue,genre_recommendation,5.0,Reality TV
23,s6764,Fit for Fashion,genre_recommendation,5.0,Reality TV
23,s1438,Surviving Death,genre_recommendation,5.0,Reality TV
23,s3054,Border Security: America's Front Line,genre_recommendation,5.0,Reality TV
23,s1303,MeatEater,genre_recommendation,5.0,Reality TV
23,s1144,Worn Stories,genre_recommendation,5.0,Reality TV
23,s225,Motel Makeover,genre_recommendation,5.0,Reality TV
23,s369,Khawatir,genre_recommendation,5.0,Reality TV
23,s8032,Skin Wars: Fresh Paint,genre_recommendation,5.0,Reality TV
23,s835,Blue Miracle,genre_recommendation,5.0,Spirituality
23,s2381,Riding Faith,genre_recommendation,5.0,Spirituality
23,s8340,The Healer,genre_recommendation,5.0,Spirituality
23,s4766,Nothing to Lose,genre_recommendation,5.0,Spirituality
23,s775,2 Hearts,genre_recommendation,4.0,Spirituality
23,s8382,The Lamb,genre_recommendation,4.0,Spirituality
23,s8347,The Holy Man,genre_recommendation,4.0,Spirituality
23,s7941,Sat Sri Akal,genre_recommendation,4.0,Spirituality
23,s7929,Samson,genre_recommendation,4.0,Spirituality
23,s7534,My Daddy is in Heaven,genre_recommendation,4.0,Spirituality
23,s7050,I'm in Love with a Church Girl,genre_recommendation,4.0,Spirituality
23,s6987,Holy Man 2,genre_recommendation,4.0,Spirituality
23,s6711,Evan Almighty,genre_recommendation,4.0,Spirituality
23,s6158,An Interview with God,genre_recommendation,4.0,Spirituality
23,s5059,Holy Camp!,genre_recommendation,4.0,Spirituality
23,s4161,Surga Yang Tak Dirindukan,genre_recommendation,4.0,Spirituality
23,s8563,The Women's Balcony,genre_recommendation,4.0,Spirituality
23,s6803,Freshman Year,genre_recommendation,3.5,Spirituality
23,s12,Bangkok Breaking,genre_recommendation,5.0,TV Action
23,s994,Shadow and Bone,genre_recommendation,5.0,TV Action
23,s5691,From Dusk Till Dawn,genre_recommendation,5.0,TV Action
23,s5675,Merlin,genre_recommendation,5.0,TV Action
23,s5036,Dragons: Race to the Edge,genre_recommendation,5.0,TV Action
23,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,TV Action
23,s3885,Ash vs. Evil Dead,genre_recommendation,5.0,TV Action
23,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,TV Action
23,s3183,V Wars,genre_recommendation,5.0,TV Action
23,s2998,October Faction,genre_recommendation,5.0,TV Action
23,s2972,Diablero,genre_recommendation,5.0,TV Action
23,s2191,The Umbrella Academy,genre_recommendation,5.0,TV Action
23,s1840,La Révolution,genre_recommendation,5.0,TV Action
23,s1403,Disenchantment,genre_recommendation,5.0,TV Action
23,s3454,Raising Dion,genre_recommendation,5.0,TV Action
23,s3282,The Stranded,genre_recommendation,4.5,TV Action
23,s1635,The Uncanny Counter,genre_recommendation,4.5,TV Action
23,s6103,Agent Raghav,genre_recommendation,4.5,TV Action
24,s2,Blood & Water,genre_recommendation,5.0,Dramas
24,s3970,Traitors,genre_recommendation,5.0,Dramas
24,s4253,A Twelve Year Night,genre_recommendation,5.0,Dramas
24,s4167,Black Earth Rising,genre_recommendation,5.0,Dramas
24,s4120,The Break,genre_recommendation,5.0,Dramas
24,s4069,A Second Chance,genre_recommendation,5.0,Dramas
24,s4047,Everyday I Love You,genre_recommendation,5.0,Dramas
24,s3990,Stay Tuned!,genre_recommendation,5.0,Dramas
24,s3879,Hong Kong West Side Stories,genre_recommendation,5.0,Dramas
24,s5104,La Mante,genre_recommendation,5.0,Dramas
24,s3823,Hamid,genre_recommendation,5.0,Dramas
24,s3820,Jonaki,genre_recommendation,5.0,Dramas
24,s3689,Bangkok Love Stories: Objects of Affection,genre_recommendation,5.0,Dramas
24,s3638,Boi,genre_recommendation,5.0,Dramas
24,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,Dramas
24,s3522,Marianne,genre_recommendation,5.0,Dramas
24,s4310,Tidelands,genre_recommendation,5.0,Dramas
24,s4351,1983,genre_recommendation,5.0,Dramas
24,s2381,Riding Faith,genre_recommendation,5.0,Spirituality
24,s4766,Nothing to Lose,genre_recommendation,5.0,Spirituality
24,s8340,The Healer,genre_recommendation,5.0,Spirituality
24,s775,2 Hearts,genre_recommendation,4.0,Spirituality
24,s7534,My Daddy is in Heaven,genre_recommendation,4.0,Spirituality
24,s8563,The Women's Balcony,genre_recommendation,4.0,Spirituality
24,s8382,The Lamb,genre_recommendation,4.0,Spirituality
24,s8347,The Holy Man,genre_recommendation,4.0,Spirituality
24,s7941,Sat Sri Akal,genre_recommendation,4.0,Spirituality
24,s7929,Samson,genre_recommendation,4.0,Spirituality
24,s7050,I'm in Love with a Church Girl,genre_recommendation,4.0,Spirituality
24,s6987,Holy Man 2,genre_recommendation,4.0,Spirituality
24,s6711,Evan Almighty,genre_recommendation,4.0,Spirituality
24,s5059,Holy Camp!,genre_recommendation,4.0,Spirituality
24,s4161,Surga Yang Tak Dirindukan,genre_recommendation,4.0,Spirituality
24,s8640,Tukaram,genre_recommendation,4.0,Spirituality
24,s1157,A Week Away,genre_recommendation,3.0,Spirituality
24,s7128,Jesus: Countdown to Calvary,genre_recommendation,3.0,Spirituality
24,s24,Go! Go! Cory Carson: Chrissy Takes the Wheel,genre_recommendation,5.0,Children
24,s2186,Latte and the Magic Waterstone,genre_recommendation,5.0,Children
24,s2378,The Nut Job,genre_recommendation,5.0,Children
24,s2381,Riding Faith,genre_recommendation,5.0,Children
24,s2564,Luccas Neto em: Acampamento de Férias 2,genre_recommendation,5.0,Children
24,s3070,Pokémon the Movie: Power of Us,genre_recommendation,5.0,Children
24,s3139,Holy Expectations,genre_recommendation,5.0,Children
24,s3274,Klaus,genre_recommendation,5.0,Children
24,s4290,Dragons: Dawn of the Dragon Racers,genre_recommendation,5.0,Children
24,s4991,Stretch Armstrong: The Breakout,genre_recommendation,5.0,Children
24,s5354,Jessica Darling's It List,genre_recommendation,5.0,Children
24,s5497,The Mars Generation,genre_recommendation,5.0,Children
24,s5682,Mariah Carey's Merriest Christmas,genre_recommendation,5.0,Children
24,s6221,Balto,genre_recommendation,5.0,Children
24,s6284,Benji: Off the Leash,genre_recommendation,5.0,Children
24,s6481,Christmas with the Kranks,genre_recommendation,5.0,Children
24,s6658,Earth to Echo,genre_recommendation,5.0,Children
24,s6819,G-Force,genre_recommendation,5.0,Children
24,s24,Go! Go! Cory Carson: Chrissy Takes the Wheel,genre_recommendation,5.0,Family Movies
24,s2186,Latte and the Magic Waterstone,genre_recommendation,5.0,Family Movies
24,s2378,The Nut Job,genre_recommendation,5.0,Family Movies
24,s2381,Riding Faith,genre_recommendation,5.0,Family Movies
24,s2564,Luccas Neto em: Acampamento de Férias 2,genre_recommendation,5.0,Family Movies
24,s3070,Pokémon the Movie: Power of Us,genre_recommendation,5.0,Family Movies
24,s3139,Holy Expectations,genre_recommendation,5.0,Family Movies
24,s3274,Klaus,genre_recommendation,5.0,Family Movies
24,s4290,Dragons: Dawn of the Dragon Racers,genre_recommendation,5.0,Family Movies
24,s4991,Stretch Armstrong: The Breakout,genre_recommendation,5.0,Family Movies
24,s5354,Jessica Darling's It List,genre_recommendation,5.0,Family Movies
24,s5497,The Mars Generation,genre_recommendation,5.0,Family Movies
24,s5682,Mariah Carey's Merriest Christmas,genre_recommendation,5.0,Family Movies
24,s6221,Balto,genre_recommendation,5.0,Family Movies
24,s6284,Benji: Off the Leash,genre_recommendation,5.0,Family Movies
24,s6481,Christmas with the Kranks,genre_recommendation,5.0,Family Movies
24,s6658,Earth to Echo,genre_recommendation,5.0,Family Movies
24,s6819,G-Force,genre_recommendation,5.0,Family Movies
24,s4435,Edge of Fear,genre_recommendation,5.0,Thrillers
24,s1109,Irul,genre_recommendation,5.0,Thrillers
24,s3570,Game Over (Tamil Version),genre_recommendation,5.0,Thrillers
24,s1981,The Blacklist,genre_recommendation,5.0,Thrillers
24,s1971,The Blue Elephant 2,genre_recommendation,5.0,Thrillers
24,s1859,Fida,genre_recommendation,5.0,Thrillers
24,s3794,Svaha: The Sixth Finger,genre_recommendation,5.0,Thrillers
24,s3966,Santa Clarita Diet,genre_recommendation,5.0,Thrillers
24,s4440,Grandmaster,genre_recommendation,5.0,Thrillers
24,s4948,A Sort of Family,genre_recommendation,5.0,Thrillers
24,s1553,Tiny Pretty Things,genre_recommendation,5.0,Thrillers
24,s5471,Bloodline,genre_recommendation,5.0,Thrillers
24,s1448,Case 39,genre_recommendation,5.0,Thrillers
24,s5745,Containment,genre_recommendation,5.0,Thrillers
24,s6188,As Above So Below,genre_recommendation,5.0,Thrillers
24,s6599,Deviant Love,genre_recommendation,5.0,Thrillers
24,s1374,50M2,genre_recommendation,5.0,Thrillers
24,s1087,Ojukokoro: Greed,genre_recommendation,5.0,Thrillers
24,s12,Bangkok Breaking,genre_recommendation,5.0,Action
24,s994,Shadow and Bone,genre_recommendation,5.0,Action
24,s4471,Dragon Tiger Gate,genre_recommendation,5.0,Action
24,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,Action
24,s4209,GODZILLA The Planet Eater,genre_recommendation,5.0,Action
24,s3885,Ash vs. Evil Dead,genre_recommendation,5.0,Action
24,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,Action
24,s3495,Inside Man: Most Wanted,genre_recommendation,5.0,Action
24,s3454,Raising Dion,genre_recommendation,5.0,Action
24,s3183,V Wars,genre_recommendation,5.0,Action
24,s2998,October Faction,genre_recommendation,5.0,Action
24,s2972,Diablero,genre_recommendation,5.0,Action
24,s2841,Angu Vaikuntapurathu (Malayalam),genre_recommendation,5.0,Action
24,s2546,Andaz Apna Apna,genre_recommendation,5.0,Action
24,s2480,The Lovebirds,genre_recommendation,5.0,Action
24,s2191,The Umbrella Academy,genre_recommendation,5.0,Action
24,s2122,Seventh Son,genre_recommendation,5.0,Action
24,s2068,Fate/Grand Order -First Order-,genre_recommendation,5.0,Action
24,s12,Bangkok Breaking,genre_recommendation,5.0,Adventure
24,s994,Shadow and Bone,genre_recommendation,5.0,Adventure
24,s4471,Dragon Tiger Gate,genre_recommendation,5.0,Adventure
24,s4219,A Series of Unfortunate Events,genre_recommendation,5.0,Adventure
24,s4209,GODZILLA The Planet Eater,genre_recommendation,5.0,Adventure
24,s3885,Ash vs. Evil Dead,genre_recommendation,5.0,Adventure
24,s3552,The Dark Crystal: Age of Resistance,genre_recommendation,5.0,Adventure
24,s3495,Inside Man: Most Wanted,genre_recommendation,5.0,Adventure
24,s3454,Raising Dion,genre_recommendation,5.0,Adventure
24,s3183,V Wars,genre_recommendation,5.0,Adventure
24,s2998,October Faction,genre_recommendation,5.0,Adventure
24,s2972,Diablero,genre_recommendation,5.0,Adventure
24,s2841,Angu Vaikuntapurathu (Malayalam),genre_recommendation,5.0,Adventure
24,s2546,Andaz Apna Apna,genre_recommendation,5.0,Adventure
24,s2480,The Lovebirds,genre_recommendation,5.0,Adventure
24,s2191,The Umbrella Academy,genre_recommendation,5.0,Adventure
24,s2122,Seventh Son,genre_recommendation,5.0,Adventure
24,s2068,Fate/Grand Order -First Order-,genre_recommendation,5.0,Adventure
